theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
mega_hot_free_market_extension,all_a_free,603683,晶华新材,free all-A stock list; theme inferred from public name keywords,4313,0.00023185717597959656,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603685,晨丰科技,free all-A stock list; theme inferred from public name keywords,4314,0.0002318034306907742,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603686,福龙马,free all-A stock list; theme inferred from public name keywords,4315,0.0002317497103128621,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603687,大胜达,free all-A stock list; theme inferred from public name keywords,4316,0.00023169601482854495,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603688,石英股份,free all-A stock list; theme inferred from public name keywords,4317,0.0002316423442205235,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603689,皖天然气,free all-A stock list; theme inferred from public name keywords,4318,0.0002315886984715146,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603690,至纯科技,free all-A stock list; theme inferred from public name keywords,4319,0.00023153507756425097,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603693,江苏新能,free all-A stock list; theme inferred from public name keywords,4320,0.0002314814814814815,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,603696,安记食品,free all-A stock list; theme inferred from public name keywords,4321,0.00023142791020597085,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,603697,有友食品,free all-A stock list; theme inferred from public name keywords,4322,0.00023137436372049977,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
defense_ship_equipment,all_a_free,603698,航天工程,free all-A stock list; theme inferred from public name keywords,4323,0.0002313208420078649,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603699,纽威股份,free all-A stock list; theme inferred from public name keywords,4324,0.00023126734505087883,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603700,宁水集团,free all-A stock list; theme inferred from public name keywords,4325,0.00023121387283236994,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603701,德宏股份,free all-A stock list; theme inferred from public name keywords,4326,0.0002311604253351826,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603703,盛洋科技,free all-A stock list; theme inferred from public name keywords,4327,0.00023110700254217703,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603706,东方环宇,free all-A stock list; theme inferred from public name keywords,4328,0.0002310536044362292,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603707,健友股份,free all-A stock list; theme inferred from public name keywords,4329,0.000231000231000231,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603708,家家悦,free all-A stock list; theme inferred from public name keywords,4330,0.00023094688221709007,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603709,中源家居,free all-A stock list; theme inferred from public name keywords,4331,0.00023089355806972986,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603711,香飘飘,free all-A stock list; theme inferred from public name keywords,4332,0.00023084025854108956,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603712,七一二,free all-A stock list; theme inferred from public name keywords,4333,0.00023078698361412417,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603713,密尔克卫,free all-A stock list; theme inferred from public name keywords,4334,0.00023073373327180433,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603716,塞力医疗,free all-A stock list; theme inferred from public name keywords,4335,0.0002306805074971165,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603717,天域生物,free all-A stock list; theme inferred from public name keywords,4336,0.00023062730627306272,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603718,*ST海利,free all-A stock list; theme inferred from public name keywords,4337,0.00023057412958266084,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603719,良品铺子,free all-A stock list; theme inferred from public name keywords,4338,0.0002305209774089442,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603721,中广天择,free all-A stock list; theme inferred from public name keywords,4339,0.00023046784973496196,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603722,阿科力,free all-A stock list; theme inferred from public name keywords,4340,0.0002304147465437788,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603725,天安新材,free all-A stock list; theme inferred from public name keywords,4341,0.000230361667818475,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603726,朗迪集团,free all-A stock list; theme inferred from public name keywords,4342,0.00023030861354214648,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603727,博迈科,free all-A stock list; theme inferred from public name keywords,4343,0.00023025558369790466,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603728,鸣志电器,free all-A stock list; theme inferred from public name keywords,4344,0.00023020257826887662,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603729,ST龙韵,free all-A stock list; theme inferred from public name keywords,4345,0.00023014959723820482,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603730,岱美股份,free all-A stock list; theme inferred from public name keywords,4346,0.0002300966405890474,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603733,仙鹤股份,free all-A stock list; theme inferred from public name keywords,4347,0.00023004370830457787,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603737,三棵树,free all-A stock list; theme inferred from public name keywords,4348,0.00022999080036798528,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603738,泰晶科技,free all-A stock list; theme inferred from public name keywords,4349,0.00022993791676247414,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603739,蔚蓝生物,free all-A stock list; theme inferred from public name keywords,4350,0.00022988505747126436,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603755,日辰股份,free all-A stock list; theme inferred from public name keywords,4351,0.00022983222247759135,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603757,大元泵业,free all-A stock list; theme inferred from public name keywords,4352,0.00022977941176470588,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603758,秦安股份,free all-A stock list; theme inferred from public name keywords,4353,0.00022972662531587412,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603759,海天股份,free all-A stock list; theme inferred from public name keywords,4354,0.00022967386311437759,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603766,隆鑫通用,free all-A stock list; theme inferred from public name keywords,4355,0.0002296211251435132,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603767,中马传动,free all-A stock list; theme inferred from public name keywords,4356,0.0002295684113865932,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603768,常青股份,free all-A stock list; theme inferred from public name keywords,4357,0.00022951572182694515,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603773,沃格光电,free all-A stock list; theme inferred from public name keywords,4358,0.0002294630564479119,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603776,永安行,free all-A stock list; theme inferred from public name keywords,4359,0.00022941041523285156,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603777,来伊份,free all-A stock list; theme inferred from public name keywords,4360,0.00022935779816513763,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603778,国晟科技,free all-A stock list; theme inferred from public name keywords,4361,0.00022930520522815867,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603779,威龙股份,free all-A stock list; theme inferred from public name keywords,4362,0.00022925263640531865,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603786,科博达,free all-A stock list; theme inferred from public name keywords,4363,0.00022920009168003668,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603787,新日股份,free all-A stock list; theme inferred from public name keywords,4364,0.00022914757103574703,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603788,宁波高发,free all-A stock list; theme inferred from public name keywords,4365,0.0002290950744558992,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,603789,ST星农,free all-A stock list; theme inferred from public name keywords,4366,0.00022904260192395785,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603790,雅运股份,free all-A stock list; theme inferred from public name keywords,4367,0.0002289901534234028,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
environmental_water_gas,all_a_free,603797,联泰环保,free all-A stock list; theme inferred from public name keywords,4368,0.00022893772893772894,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603798,康普顿,free all-A stock list; theme inferred from public name keywords,4369,0.00022888532845044633,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,603799,华友钴业,free all-A stock list; theme inferred from public name keywords,4370,0.0002288329519450801,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603800,洪田股份,free all-A stock list; theme inferred from public name keywords,4371,0.00022878059940517045,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603801,志邦家居,free all-A stock list; theme inferred from public name keywords,4372,0.00022872827081427266,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603803,瑞斯康达,free all-A stock list; theme inferred from public name keywords,4373,0.000228675966155957,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603806,福斯特,free all-A stock list; theme inferred from public name keywords,4374,0.00022862368541380886,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603808,歌力思,free all-A stock list; theme inferred from public name keywords,4375,0.00022857142857142857,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603809,豪能股份,free all-A stock list; theme inferred from public name keywords,4376,0.00022851919561243144,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603810,丰山集团,free all-A stock list; theme inferred from public name keywords,4377,0.0002284669865204478,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603811,诚意药业,free all-A stock list; theme inferred from public name keywords,4378,0.00022841480127912289,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603813,*ST原尚,free all-A stock list; theme inferred from public name keywords,4379,0.00022836263987211693,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,603815,交建股份,free all-A stock list; theme inferred from public name keywords,4380,0.00022831050228310502,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603816,顾家家居,free all-A stock list; theme inferred from public name keywords,4381,0.00022825838849577722,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
environmental_water_gas,all_a_free,603817,海峡环保,free all-A stock list; theme inferred from public name keywords,4382,0.00022820629849383843,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603818,曲美家居,free all-A stock list; theme inferred from public name keywords,4383,0.00022815423226100844,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603819,XD神力股,free all-A stock list; theme inferred from public name keywords,4384,0.0002281021897810219,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603822,ST嘉澳,free all-A stock list; theme inferred from public name keywords,4385,0.00022805017103762827,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603823,百合花,free all-A stock list; theme inferred from public name keywords,4386,0.00022799817601459188,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603825,ST华扬,free all-A stock list; theme inferred from public name keywords,4387,0.00022794620469569182,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603826,坤彩科技,free all-A stock list; theme inferred from public name keywords,4388,0.00022789425706472196,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603828,*ST利达,free all-A stock list; theme inferred from public name keywords,4389,0.000227842333105491,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603829,洛凯股份,free all-A stock list; theme inferred from public name keywords,4390,0.00022779043280182233,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603833,欧派家居,free all-A stock list; theme inferred from public name keywords,4391,0.0002277385561375541,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603836,海程邦达,free all-A stock list; theme inferred from public name keywords,4392,0.00022768670309653916,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603838,*ST四通,free all-A stock list; theme inferred from public name keywords,4393,0.00022763487366264513,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603839,安正时尚,free all-A stock list; theme inferred from public name keywords,4394,0.0002275830678197542,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603843,*ST正平,free all-A stock list; theme inferred from public name keywords,4395,0.00022753128555176336,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603848,好太太,free all-A stock list; theme inferred from public name keywords,4396,0.00022747952684258417,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603855,华荣股份,free all-A stock list; theme inferred from public name keywords,4397,0.00022742779167614282,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603856,东宏股份,free all-A stock list; theme inferred from public name keywords,4398,0.00022737608003638017,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603858,步长制药,free all-A stock list; theme inferred from public name keywords,4399,0.00022732439190725165,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603859,能科科技,free all-A stock list; theme inferred from public name keywords,4400,0.00022727272727272727,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603860,中公高科,free all-A stock list; theme inferred from public name keywords,4401,0.00022722108611679165,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603861,白云电器,free all-A stock list; theme inferred from public name keywords,4402,0.00022716946842344388,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603863,松炀资源,free all-A stock list; theme inferred from public name keywords,4403,0.0002271178741766977,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603866,桃李面包,free all-A stock list; theme inferred from public name keywords,4404,0.00022706630336058128,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603867,新化股份,free all-A stock list; theme inferred from public name keywords,4405,0.00022701475595913735,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603868,飞科电器,free all-A stock list; theme inferred from public name keywords,4406,0.00022696323195642307,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603869,ST智知,free all-A stock list; theme inferred from public name keywords,4407,0.0002269117313365101,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603871,嘉友国际,free all-A stock list; theme inferred from public name keywords,4408,0.00022686025408348456,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603876,鼎胜新材,free all-A stock list; theme inferred from public name keywords,4409,0.00022680880018144704,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603877,太平鸟,free all-A stock list; theme inferred from public name keywords,4410,0.00022675736961451248,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603878,武进不锈,free all-A stock list; theme inferred from public name keywords,4411,0.00022670596236681024,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603879,永悦科技,free all-A stock list; theme inferred from public name keywords,4412,0.00022665457842248413,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603880,南卫股份,free all-A stock list; theme inferred from public name keywords,4413,0.00022660321776569228,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
data_element_fintech_ai_app,all_a_free,603881,数据港,free all-A stock list; theme inferred from public name keywords,4414,0.00022655188038060717,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,603882,金域医学,free all-A stock list; theme inferred from public name keywords,4415,0.00022650056625141563,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603883,老百姓,free all-A stock list; theme inferred from public name keywords,4416,0.00022644927536231884,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
defense_ship_equipment,all_a_free,603885,吉祥航空,free all-A stock list; theme inferred from public name keywords,4417,0.00022639800769753225,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603886,元祖股份,free all-A stock list; theme inferred from public name keywords,4418,0.00022634676324128565,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603887,城地香江,free all-A stock list; theme inferred from public name keywords,4419,0.00022629554197782303,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603888,新华网,free all-A stock list; theme inferred from public name keywords,4420,0.00022624434389140272,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603889,新澳股份,free all-A stock list; theme inferred from public name keywords,4421,0.00022619316896629722,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
consumer_electronics_pcb,all_a_free,603890,春秋电子,free all-A stock list; theme inferred from public name keywords,4422,0.0002261420171867933,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603893,瑞芯微,free all-A stock list; theme inferred from public name keywords,4423,0.00022609088853719196,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603895,天永智能,free all-A stock list; theme inferred from public name keywords,4424,0.0002260397830018083,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603896,寿仙谷,free all-A stock list; theme inferred from public name keywords,4425,0.00022598870056497175,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603897,长城科技,free all-A stock list; theme inferred from public name keywords,4426,0.00022593764121102577,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603898,好莱客,free all-A stock list; theme inferred from public name keywords,4427,0.00022588660492432798,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603899,晨光股份,free all-A stock list; theme inferred from public name keywords,4428,0.00022583559168925022,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603900,莱绅通灵,free all-A stock list; theme inferred from public name keywords,4429,0.00022578460149017836,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603901,永创智能,free all-A stock list; theme inferred from public name keywords,4430,0.0002257336343115124,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603903,中持股份,free all-A stock list; theme inferred from public name keywords,4431,0.00022568269013766644,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603906,龙蟠科技,free all-A stock list; theme inferred from public name keywords,4432,0.0002256317689530686,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,603908,牧高笛,free all-A stock list; theme inferred from public name keywords,4433,0.00022558087074216106,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,603909,建发合诚,free all-A stock list; theme inferred from public name keywords,4434,0.0002255299954894001,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603912,佳力图,free all-A stock list; theme inferred from public name keywords,4435,0.00022547914317925591,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603915,XD国茂股,free all-A stock list; theme inferred from public name keywords,4436,0.0002254283137962128,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,603916,苏博特,free all-A stock list; theme inferred from public name keywords,4437,0.000225377507324769,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,603917,合力科技,free all-A stock list; theme inferred from public name keywords,4438,0.0002253267237494367,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
